,steam_appid,categories,genres,header_image,short_description,meta
0,1656780,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1656780/header.jpg?t=1655532253,"A fast turn-based strategy RPG with real-time combat. Develop your cities and armies, level up your heroes to gain new, powerful spells and skills, and explore the wonders and dangers of the procedurally generated maps as you aim to conquer your enemies before they do the same to you.",
0,219150,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/219150/header.jpg?t=1654232443,"Hotline Miami is a high-octane action game overflowing with raw brutality, hard-boiled gunplay and skull crushing close combat.",85
0,212160,"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/212160/header.jpg?t=1655457509,"Enter a dark and sinister world where you must battle for survival. With gratifying real-time combat, epic monsters, and glorious visuals, this isn't just another MMO... This is VINDICTUS!",76
0,632300,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/632300/header.jpg?t=1655891363,"Hobo: Tough Life is an urban survival role-playing game where you play as a homeless person. Play alone or team up in online co-op. Explore the streets of Praslav, scavenge for food and supplies, beg, steal, and do whatever else it takes to survive the forthcoming winter.",
0,246420,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/246420/header.jpg?t=1611780127,"Get ready for an epic journey to defend your kingdom against hordes of orcs, trolls, evil wizards and other nasty fiends using a vast arsenal of towers and spells at your command!Fight on forests, mountains and wastelands, customizing your defensive strategy with different tower upgrades and specializations!",
0,895870,"['Single-player', 'Steam Achievements', 'Full controller support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/895870/header.jpg?t=1625008344,Project Wingman is a flight action game that lets you take the seat of advanced fighter jets and become a true ace. Fight in various missions and gamemodes ranging from intense aerial dogfights to large scale ground assault in an alternate scorched earth setting.,75
0,220700,"['Steam Trading Cards', 'Steam Workshop']",Design & Illustration,https://cdn.akamai.steamstatic.com/steam/apps/220700/header.jpg?t=1630988768,"RPG Maker VX Ace improves on every aspect of creating your very own epic adventure. An extremely powerful editor, Ace supports multiple tilesets, offers full control over autoshadow and has a very flexible features system.",
0,1786790,"['Single-player', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1786790/header.jpg?t=1657292002,"Amane has always lived for herself, choosing to focus on her studies and happiness. But what will she do when given magical powers beyond human comprehension to face a horde of terrible monsters? It's time for her to become Magical Girl Celesphonia!",
0,1252600,"['Single-player', 'Steam Achievements', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1252600/header.jpg?t=1639451442,[Single player JRPG] Take your cat on a time-traveling adventure!,
0,654890,['Single-player'],Strategy,https://cdn.akamai.steamstatic.com/steam/apps/654890/header.jpg?t=1654254658,"Take command of the Union or the Confederacy. Prepare your nation for war, recruit and organize great armies and fleets under legendary commanders like Grant, Lee, Jackson or Farragut, plan cunning maneuvers on an epic campaign map and defeat your enemies in real-time battles!",
0,283640,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/283640/header.jpg?t=1641520718,"Explore a haunting, punishing island in this stylized 2D action RPG. Salt and Sanctuary combines fast and brutal 2D combat with richly developed RPG mechanics in a cursed realm of forgotten cities, blood-soaked dungeons, and desecrated monuments.",84
0,734750,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/734750/header.jpg?t=1641504665,"Mine gems, collect Pickaxes and discover treasure filled Biomes in PickCrafter!",
0,1005300,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1005300/header.jpg?t=1597773257,"It’s the wildest Party Pack yet, with the absurd deathmatch Trivia Murder Party 2, the weird word circus Dictionarium, the hidden identity game Push The Button, the comedy contest Joke Boat and the offbeat personality test Role Models.",80
0,1088090,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Partial Controller Support']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1088090/header.jpg?t=1654919010,"Day of Dragons is an online creature survival game set in a large, beautiful, sandbox open world with multiple biomes and distinct creatures. Rule the world as one of several dragon species, or play as an elemental.",
0,39120,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/39120/header.jpg?t=1643298514,"Dive into a world of epic adventure! Create your perfect hero thanks to a uniquely customizable class system. Collect, craft, and customize your gear. Go it alone or group up to challenge dungeons, raids, dynamic open-world content, and your fellow players.",84
0,666860,"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/666860/header.jpg?t=1611709148,"Explore a vast new MMORPG world inspired by your favorite pixellated dungeon crawlers. Collect and craft thousands of pieces of loot to increase your power. Build your team by capturing monsters and bosses to fight at your side in old school, turn-based combat.",
0,607080,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/607080/header.jpg?t=1657906444,"Combining quirky missions and mysterious conspiracies, Psychonauts 2 is a platform-adventure game with cinematic style and tons of customizable psychic powers.",89
0,1477590,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1477590/header.jpg?t=1656654555,EZ2ON REBOOT : R – The latest entry in the beloved rhythm-action franchise is now released on Steam! Revisit the huge collection of classics with remastered audiovisual. Catch up with the freshest new songs and experiences.,
0,313160,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/313160/header.jpg?t=1593434409,"Welcome to the new generation of Farming Simulator!With a brand new graphics and physics engine, Farming Simulator 15 offers an immense open world, filled with details and visual effects transporting the Farming Simulator franchise to a new era.",64
0,363090,"['Single-player', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/363090/header.jpg?t=1650589880,"An extension of the 12th release in the Nobunaga’s Ambition series, Nobunaga’s Ambition: Iron Triangle, has appeared at the Steam Store as Nobunaga’s Ambition: Iron Triangle w/Power-up Kit!",
0,559650,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/559650/header.jpg?t=1657799993,"Witch It is a multiplayer hide &amp; seek game set in a vibrant, magical world. Brave hunters seek hidden witches that curse their villages!",
0,292730,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Valve Anti-Cheat enabled', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/292730/header.jpg?t=1646764561,"Infinite Warfare delivers three unique game modes: Campaign, Multiplayer, and Zombies.",73
0,829110,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/829110/header.jpg?t=1648765422,"It's good to be bad… Embark on an all-new DC/LEGO® adventure by becoming the best villain the universe has seen. Players will create and play as an all-new super-villain throughout the game, unleashing mischievous antics and wreaking havoc in an action-packed story.",76
0,970830,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/970830/header.jpg?t=1656515189,"Step into the wacky heroic fantasy universe of the Dungeon of Naheulbeuk. Lead a team of unlikely and clumsy heroes in an epic and challenging tactical RPG. Live an adventure filled with humor, surprises and silly encounters.",72
0,673880,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/673880/header.jpg?t=1654352562,"Take control of the most technologically advanced army in the Imperium - The Adeptus Mechanicus. Your every decision will weigh heavily on the outcome of the mission, in this turn-based tactical game. Will you be blessed by the Omnissiah?",78
0,39540,"['Single-player', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/39540/header.jpg?t=1618008861,"Included in the Platinum Edition are three titles:SpellForce: The Order of DawnIn a world beyond imagination...In their immeasurable greed and constant thirst for power, the thirteen most powerful Mages of all time doomed the land, hurling it into an endless spiral of chaos and despair.",74
0,1359090,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Commentary available']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1359090/header.jpg?t=1653321642,"Zero Hour is a tactical FPS with online team-based game play that takes place in a variety of fictional locations interpreted in Bangladesh with Real-life scale &amp; resource management. It brings a grounded, close quarter combat experience to the game.",
0,1562420,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1562420/header.jpg?t=1655215552,"FOREWARNED is a 1-4 player co-op survival horror. Delve deep into ancient Egyptian ruins with your team of fellow archaeologists. Investigate phenomena, collect treasure, discover lore, survive danger, and banish the evil that lurks within.",
0,1525700,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1525700/header.jpg?t=1654080232,"Tavern Master is all about managing your medieval tavern. You start with a very small room, couple of benches and tables and build your way up to a huge successful tavern with a kitchen, rooms for guests, group of loyal staff and much more!",
0,539720,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/539720/header.jpg?t=1653335661,"RAZORTRON 2000 is a retro top-down endless racing game. Try to beat your highscore, unlock new cars and climb your way to the top of the leaderboards on this love letter to coin eater arcade machines era!",
0,1674470,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1674470/header.jpg?t=1654068033,"Elyon is an open-world action-combat MMORPG set in the continent of Harth, where the two sovereign realms, Vulpin and Ontari, are at war for the control of a portal that leads to paradise.",
0,613830,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/613830/header.jpg?t=1646911047,"The timeless RPG classic returns loaded with upgrades! Journey to the forgotten past, to the far future, and to the end of time. A big adventure to save the planet, now begins…",
0,1451940,"['Single-player', 'Steam Achievements']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1451940/header.jpg?t=1656071815,"NEEDY STREAMER OVERLOAD is a “multi-ending ADV” depicting daily life with “OMGkawaiiAngel”, a young girl with a rather extreme need for approval attempting to become the #1 “Internet Angel” (streamer).",
0,1739000,"['Single-player', 'Steam Achievements', 'Steam Workshop']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1739000/header.jpg?t=1639018556,"Franchise Hockey Manager returns for the 2021-22 season with plenty of additions to the deepest, most authentic hockey strategy gaming experience you can find. Choose from teams around the globe and select a team to guide to glory, including a chance at the ultimate prize, the Stanley Cup®.",
0,1674170,"['Single-player', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1674170/header.jpg?t=1632163787,"Carefully balance mobility, firepower and armour in a dedicated tank designer. Then uncarefully put them to the test in a series of combat scenarios progressing through the ages of the tank. Here, your limit is what you can fit inside your hull and turret while still being able to move forwards.",
0,1106530,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1106530/header.jpg?t=1590101623,"The epic tower defense dark fantasy journey continues! Create powerful gems with various abilities and take on the battle against an endlessly flowing army of monsters, and face the growing darkness as you fight your way back towards the Spiritforge.",
0,3990,['Single-player'],Strategy,https://cdn.akamai.steamstatic.com/steam/apps/3990/header.jpg?t=1573064463,"Sid Meier's Civilization IV: Warlords is the first expansion pack for the award-winning game that has become an instant world-wide hit. Paying homage to some of history's greatest military leaders, the expansion delivers six unique and interesting scenarios, giving players the chance to change the course of history with the help of their...",84
0,1986010,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1986010/header.jpg?t=1657243849,这是一款高自由度文字探索类角色扮演游戏。在这个玄幻的仙侠世界里，有种类繁多的江湖任务，庞大复杂的世界结构，各具特色的英魂记忆，丰富多样的动态装备，耐人寻味的奇人奇事，实时变幻的日夜天气。在这里，你可以利用任何方式进行提升，成为什么样的人，做什么样的事，通通由你自己决定！,
0,915320,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/915320/header.jpg?t=1652384738,"Pixel Strike 3D is a Multiplayer First-Person Shooter that features fast-paced gameplay, Battle Royale, and a wide variety of player customization. This is not your average pixelated gun game. It’s time to stop crafting and start shooting!",
0,445980,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/445980/header.jpg?t=1646776667,"Wizard of Legend is a no-nonsense, action-packed take on wizardry that emphasizes precise movements and smart comboing of spells in a rogue-like dungeon crawler that features over a hundred unique spells and relics!",79
0,354290,"['Multi-player', 'PvP', 'Online PvP', 'Steam Trading Cards', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/354290/header.jpg?t=1657171052,LoveBeat is a free-to-play rhythm game. A lot of amazing indie songs will give you both the excitement of playing the game and the delight of listening to your favorite songs at the same time. Let’s join LoveBeat dance party where it’s full of friendly people all over the world!,
0,8190,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/8190/header.jpg?t=1593180404,Dive into an adrenaline-fuelled free-roaming adventure with 400 square miles of rugged terrain and hundreds of weapons and vehicles.,84
0,509980,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/509980/header.jpg?t=1646413790,You are a Bigfoot hunter with an important mission: to put an end to rumours once and for all and prove to yourself that Bigfoot is not just a myth or an invention of the mind...,
0,211420,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/211420/header.jpg?t=1654679748,Dark Souls will be the most deeply challenging game you play this year. Can you live through a million deaths and earn your legacy?,85
0,1218740,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1218740/header.jpg?t=1587432054,"A Free to Play Online Action RPG. Rakion focuses on intense battles with RPG style characters and settings to provide an engaging fighting experience. Build your character, improve your combat skills, summon creatures as allies and work out clever strategies to win the battle alone or as a team.",
0,973760,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/973760/header.jpg?t=1651150810,"Discover a brand new RPG from the creators of The Witcher 3: Wild Hunt. Facing an imminent invasion, Meve — war-veteran and Queen of Lyria and Rivia — is forced to once again enter the warpath and set out on a dark journey of destruction and revenge.",85
0,911430,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/911430/header.jpg?t=1655890337,"Good Company is an in-depth management sim about building a trail-blazing tech corporation. Assemble complex production lines, manage employee logistics, and sell high-quality products on the market to become the best company in the whole county!",
0,541210,"['Single-player', 'Steam Trading Cards', 'Includes level editor']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/541210/header.jpg?t=1526607792,Spiritual Successor to the Microprose Classic “Red Storm Rising”.,
0,872670,"['Single-player', 'Multi-player', 'PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/872670/header.jpg?t=1657650528,SCP: Pandemic (Alpha) is a story-focused hardcore cooperative tactical shooter project based on the 5K scenario by Tanhony. Currently released into Early Access to aid ongoing developmental efforts. The current state is far from final.,
0,606150,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/606150/header.jpg?t=1657802998,"Moonlighter is an Action RPG with rogue-lite elements that demonstrates two sides of the coin – revealing everyday routines of Will, an adventurous shopkeeper that secretly dreams of becoming a hero.",74
0,599390,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/599390/header.jpg?t=1657220002,"The Battle for Wesnoth is an open source, turn-based strategy game with a high fantasy theme. Explore the four corners of Irdya in seventeen solo campaigns and dozens of multiplayer maps, taking part in countless adventures as you go.",
0,803600,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/803600/header.jpg?t=1644004353,"The nefarious Overlord Void Dark seeks to enslave countless Netherworlds...and only the young demon Killia can stop him! Assemble your tenacious army of rebels and unleash vengeance in this hell-raising adventure! The stakes are high, the damage cap is higher, and the destruction is limitless!",
