,steam_appid,categories,genres,header_image,short_description,meta
0,434650,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/434650/header.jpg?t=1639465894,Lost Castle is an action RPG beat'em up with roguelike elements and randomized dungeons for up to four players online and local!,
0,292120,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/292120/header.jpg?t=1633655404,Final Fantasy XIII is a fantasy RPG in which a band of brave humans struggle against fate in the utopian sky city of Cocoon and the primeval world of Pulse. Follow stylish heroine Lightning's fast paced battles and high adventure in a mysterious new world.,
0,641990,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/641990/header.jpg?t=1643290783,"Craft, Steal, Brawl and Escape! It’s time to bust out of the toughest prisons in the world as you return to the life of an inmate in The Escapists 2, now with multiplayer! Have you got what it takes to escape?",75
0,1139900,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1139900/header.jpg?t=1657548546,"Ghostrunner offers a unique single-player experience: fast-paced, violent combat, and an original setting that blends science fiction with post-apocalyptic themes. It tells the story of a world that has already ended and its inhabitants who fight to survive.",81
0,960990,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/960990/header.jpg?t=1625647937,"A unique psychological action thriller delivered by A-list Hollywood performances by Elliot Page and Willem Dafoe, Beyond: Two Souls takes you on a thrilling journey across the globe as you play out the remarkable life of Jodie Holmes.",76
0,1218210,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Partial Controller Support']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1218210/header.jpg?t=1657823473,"Coromon is a modern take on the classic monster-taming genre. Tame Coromon and explore a vast world filled with thrilling turn-based battles, brain-twisting puzzles, and a mysterious threat to the world awaiting defeat. Nobody said being a Battle Researcher was easy!",73
0,550470,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/550470/header.jpg?t=1649761343,NosTale is a free-to-play anime action MMORPG which takes you on an exciting journey through a world full of mystery with your friends.,
0,368070,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/368070/header.jpg?t=1615211290,"Go behind enemy lines with the ultimate modern military shooter. Play as an American sniper dropped in Georgia, near Russian border. Choose your own path to accomplish your missions across an unforgiving open world.",
0,1272320,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1272320/header.jpg?t=1656070539,"You were born a feudal lord. Sounds good, right? But you're bored of hunting, executions and tournaments. Even of feasts with beautiful maidens. The only dream left - your castle surrounded by hordes of enemies. You would waste no time on negotiation. This is your chance to show'em who is in charge.",
0,1241100,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1241100/header.jpg?t=1657577140,"POLYGON is a tactical multiplayer 1st person shooter. You have to battle on large-scale maps using various weapons with up to 32 players. Properly managing your existing arsenal and skills, you have to lead your team to victory.",
0,1540960,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1540960/header.jpg?t=1620324072,"An idle dungeon management game, where high tier units can create low tier units.",
0,1281630,"['Single-player', 'Multi-player', 'Co-op', 'Includes level editor']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1281630/header.jpg?t=1617125923,Relive the captivating gameplay of a true city-building classic with Anno® 1404 History Edition.,
0,755800,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/755800/header.jpg?t=1612071962,A unique space strategy game where thousands of players participate in one shared galaxy.,
0,903950,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/903950/header.jpg?t=1657024148,"Keep moving, the world is dying! In this Nomadic Survival MMO, you can build walking mobile bases to travel to new lands. Join up with a clan and fight for territory. Resources deplete fast, so grab your sword and get ready to scavenge, pirate, and trade to stay alive.",
0,304240,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/304240/header.jpg?t=1650860007,The game that defined the survival-horror genre is back! Check out the remastered HD version of Resident Evil.,82
0,371660,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/371660/header.jpg?t=1638891922,"The award-winning Far Cry franchise returns with its innovative open world gameplay, bringing together massive beasts, breathtaking environments, and unpredictable savage encounters. Welcome to the Stone Age, a time of danger and adventure.",74
0,274170,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/274170/header.jpg?t=1654271790,"Hotline Miami 2: Wrong Number is the brutal conclusion to the Hotline Miami saga, set against a backdrop of escalating violence and retribution over spilled blood in the original game.",
0,673610,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/673610/header.jpg?t=1651795858,Build and manage an international airport!,
0,280680,['Single-player'],Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/280680/header.jpg?t=1641775184,"Krita is a powerful, open source and community-driven digital art tool for illustrators, concept designers, animators, comic book artists, game developers, and anyone who wants to express themselves through the creation of visual art.",
0,362490,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/362490/header.jpg?t=1651083974,"Explore, fight, survive and unravel mysteries in this unique and unforgiving 3D isometric RPG set in an original dark, low fantasy world. Exanima's exceptional attention to detail and realistic simulation of all things aim to provide a deeply immersive and dynamic gameplay experience.",
0,246900,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/246900/header.jpg?t=1611725546,"In Viscera Cleanup Detail, you step into the boots of a space-station janitor tasked with cleaning up after various horrific sci-fi horror events. Instead of machineguns and plasma-rifles, your tools are a mop and bucket. That hero left a mess, and it's up to you to deal with the aftermath.",
0,607210,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/607210/header.jpg?t=1609510600,"Possessed is a fast-paced story driven survival first person shooter spread across 3 action-packed regions. It features witty characters, terrifying creatures and a strong focus on physics and world interaction.",
0,916440,"['Single-player', 'Multi-player', 'PvP', 'Online PvP']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/916440/header.jpg?t=1602599835,Anno 1800™ – Lead the Industrial Revolution! Welcome to the dawn of the Industrial Age. The path you choose will define your world. Are you an innovator or an exploiter? A conqueror or a liberator? How the world remembers your name is up to you.,81
0,411300,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/411300/header.jpg?t=1646156283,"ELEX is a handcrafted action role-playing experience from the award-winning creators of the Gothic series, set in a brand new post-apocalyptic Science Fantasy universe that puts players into a huge seamless game world full of original characters, mutated creatures, deep moral choices and powerful action.",67
0,301640,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/301640/header.jpg?t=1589808341,"The cult horror shooter series comes to an apocalyptic conclusion with an epic new third chapter, a heart-pumping new horde mode, and remastered editions of the best-selling Nazi Zombie Army 1 &amp; 2.",72
0,476600,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/476600/header.jpg?t=1646764749,Call of Duty® returns to its roots with Call of Duty®: WWII - a breathtaking experience that redefines World War II for a new gaming generation.,
0,301120,"['Single-player', 'Multi-player', 'Steam Workshop']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/301120/header.jpg?t=1603128296,"EHM offers fans the most realistic, in-depth and immersive simulation of hockey management available, giving them the chance to manage either club or country in any of the world’s top hockey-playing nations.",
0,32440,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/32440/header.jpg?t=1604517910,"Kick Some Brick in I through VI! Play through all six Star Wars movies in one videogame! Adding new characters, new levels, new features and for the first time ever, the chance to build and battle your way through a fun Star Wars galaxy on your PC!",77
0,611670,"['Single-player', 'Steam Achievements', 'Full controller support', 'VR Support', 'SteamVR Collectibles', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/611670/header.jpg?t=1564002443,"A true, full-length open-world game for VR has arrived from Bethesda Game Studios. Skyrim VR reimagines the complete epic fantasy masterpiece with an unparalleled sense of scale, depth, and immersion. Skyrim VR also includes all official add-ons.",81
0,595640,"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Includes level editor']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/595640/header.jpg?t=1550786677,Robo Do It is a funny game to learn logic programming without writing code by building scripts to program robots in each level. The goal is to find the best solution to create an algorithm that takes these robots into victory capsules.,
0,1252780,"['Single-player', 'Steam Achievements', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1252780/header.jpg?t=1586507166,"Create, upgrade, and customize your very own Bloons Monkey City in this groundbreaking blend of city building and tower defense awesomeness!",
0,1318690,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1318690/header.jpg?t=1654786710,shapez is a game about building factories to automate the creation and processing of increasingly complex shapes across an infinitely expanding map.,
0,488790,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/488790/header.jpg?t=1611670306,"From the creators of South Park, Trey Parker and Matt Stone, comes South Park: The Fractured But Whole, a sequel to 2014's award-winning South Park: The Stick of Truth.",
0,1549180,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1549180/header.jpg?t=1651765043,"Join a thrilling party in Propnight, a multiplayer hide and seek game.",
0,719640,"['Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/719640/header.jpg?t=1602763699,"Build your army, dominate your region and lead your alliance to conquer the globe!",
0,226860,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Stats']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/226860/header.jpg?t=1637248541,"Build a civilization that will stand the test of time in the largest space-based strategy game ever! Choose from dozens of unique races and make a name for yourself across the galaxy through diplomacy, espionage, technological advances, and more.",81
0,1160750,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1160750/header.jpg?t=1598313754,"Grim Clicker is an IDLE/RPG clicker where you will find your own strategy to explore the lost worlds. Inspired by games such as Diablo, Grim Dawn, Dark Souls, etc., the game features a complex character development, many unique items, active and passive playstyle.",
0,33930,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Captions available', 'Partial Controller Support', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/33930/header.jpg?t=1644841431,"Three years after the conflict in Chernarus, portrayed in the original Arma 2, a new flashpoint explodes in the Green Sea Region. Coalition forces led by the US Army are deployed to Takistan to quickly restore peace and prevent further civilian casualties.",73
0,1250,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1250/header.jpg?t=1551468074,"6-player co-op survival horror at its finest! Free updates, free special events and a ridiculous amount of fun!",72
0,319630,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/319630/header.jpg?t=1592488448,"Episode 1 now FREE! Life is Strange is an award-winning and critically acclaimed episodic adventure game that allows the player to rewind time and affect the past, present and future.",
0,446800,"['Single-player', 'Steam Achievements', 'Steam Workshop']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/446800/header.jpg?t=1596190541,"Transport Fever is a railroad-focused tycoon game. Players start in 1850 and build up a thriving transport company. As an emerging transport tycoon, the player constructs stations, airports, harbors and makes money by connecting areas requiring transport services. Build up your own Empire!",71
0,247000,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/247000/header.jpg?t=1654078971,"The officially licensed multiplayer version of the classic fantasy adventure board game, Talisman. On your travels, you will need strength, courage and some good dice rolls to survive the dangers you face and beat your opponents to the centre of the board!",51
0,884660,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/884660/header.jpg?t=1647260995,"CRSED: F.O.A.D. – is a brutal MMO last-man-standing shooter with realistic weaponry, elements of lethal mystic forces and incredible superpowers!",
0,413410,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/413410/header.jpg?t=1637303326,"Investigate murders, search for clues and talk to your classmates to prepare for trial. There, you'll engage in deadly wordplay, going back and forth with suspects. Dissect their statements and fire their words back at them to expose their lies! There's only one way to survive—pull the trigger.",82
0,451340,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/451340/header.jpg?t=1657112712,"Become a gold miner. Work hard, dig deep, explore the world, and you’ll become the wealthiest person in Alaska. Use a variety of specialist machines to find as much gold as you can.",
0,214730,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/214730/header.jpg?t=1656589436,"Space adventure, open world RPG, strategy, arcade, quest and more!",68
0,24790,['Single-player'],Strategy,https://cdn.akamai.steamstatic.com/steam/apps/24790/header.jpg?t=1615390726,"The year is 2047. A massive nuclear fireball explodes high in the night sky, marking the dramatic beginning of the Third Tiberium War and the long-awaited return of the most groundbreaking Real-Time Strategy franchise of all time.",85
0,1041720,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1041720/header.jpg?t=1642581230,"The hit RPG returns! Remastered with stunning visuals and refined gameplay Re-Reckoning delivers intense, customizable RPG combat inside a sprawling game world.",
0,1220010,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1220010/header.jpg?t=1646641841,"Home Behind 2 is a Roguelike RPG which set in Scaria, a country engulfed in a ten-year civil war. Lead a patchwork group of revolutionary fighters into the depths of the government's territory as you struggle to overthrow a brutal authoritarian regime!",
0,1011510,"['Single-player', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1011510/header.jpg?t=1648654957,"Train your stats, cast spells, feed your minion, defeat monsters and bosses, raise demons, craft gems, go fishing and so much more in Wizard and Minion Idle--WAMI. This free to play, solo developed, Idle/active hybrid game has flexible pacing for long-time play-ability.",
0,375480,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/375480/header.jpg?t=1655978655,Use the magical device known as the Chronicon to travel into the souls and memories of fallen heroes to re-live their grand tales! Epic adventures full of loot and monsters await!,
0,285310,['Single-player'],Simulation,https://cdn.akamai.steamstatic.com/steam/apps/285310/header.jpg?t=1633714923,"RollerCoaster Tycoon Deluxe takes you for a ride in the original RollerCoaster Tycoon and its expansion packs, Corkscrew Follies and Loopy Landscapes. Create the ultimate theme park using a variety of coaster types with giant loops and barrel rolls and in-park attractions like suspended monorails and water-soaked plume rides.",
0,1449200,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1449200/header.jpg?t=1656919218,"Special Agents Mizuki and Ryuki, along with their AI partners Aiba and Tama, are tasked to solve the bizarre Half Body serial killings in this sequel to the critically acclaimed AI: THE SOMNIUM FILES.",
0,1504570,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1504570/header.jpg?t=1656399133,"Cultivation Tales is an open world survival craft online game. You will experience collecting, crafting, hunting, fighting, building, researching, in a wild mythical world. Fight for your clan and yourself, from mortal to divinity!",
0,1509960,"['Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1509960/header.jpg?t=1627200665,PICO PARK is a cooperative local/online multiplay action puzzle game for 2-8 players.,
0,1196470,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1196470/header.jpg?t=1643658626,Lead your football club through national championships and to international stardom. Take over an established men’s or women’s team of your choice as its manager or bring a small team into the big league.,
